41.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
19:39:19.1 (90854298)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (90867080)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (90910605)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0000cc1"|0x5e1a4302
19:39:19.1 (90916374)|STATEMENT_EXECUTE|[2]
19:39:19.1 (90917678)|STATEMENT_EXECUTE|[3]
19:39:19.1 (90924600)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (90934416)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (90941906)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (90951879)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (90991941)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008d81"|0x6d038594
19:39:19.1 (90997665)|STATEMENT_EXECUTE|[2]
19:39:19.1 (90998718)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91005084)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (91014868)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91021903)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91032691)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91074011)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008f81"|0x24231fe1
19:39:19.1 (91079481)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91080730)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91087534)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (91097457)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91110087)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91119768)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91163696)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008781"|0x192740e
19:39:19.1 (91173199)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91174697)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91185307)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (91199408)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91207544)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91218164)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91261711)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@de008781"|0xd9c356d
19:39:19.1 (91267141)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91268156)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91275088)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (91284533)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91291896)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91301400)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91341574)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@de009d81"|0x7c422e6f
19:39:19.1 (91347466)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91348442)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91355049)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (91364767)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91372126)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91381322)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91421418)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00089a1"|0x4022ea11
19:39:19.1 (91427346)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91428338)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91434749)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (91443995)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91451192)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91460641)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91500903)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008ba1"|0x5202c41f
19:39:19.1 (91506980)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91507941)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91514289)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (91524273)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91531994)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91541229)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91580207)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00084a1"|0x3e59b46f
19:39:19.1 (91586092)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91587072)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91592113)|HEAP_ALLOCATE|[3]|Bytes:16
19:39:19.1 (91599855)|USER_DEBUG|[3]|DEBUG|GroupMemberships
19:39:19.1 (91609637)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91616654)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91625665)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91666529)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008941"|0x5305c49d
19:39:19.1 (91672781)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91673778)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91680500)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (91690168)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91697760)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91707433)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91747739)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008b41"|0x4a0ce8e
19:39:19.1 (91753147)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91754121)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91760410)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (91770568)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91777786)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91787185)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91827351)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008541"|0x4046d039
19:39:19.1 (91832840)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91834029)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91839133)|HEAP_ALLOCATE|[3]|Bytes:23
19:39:19.1 (91845914)|USER_DEBUG|[3]|DEBUG|GroupMembershipRequests
19:39:19.1 (91855472)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91862533)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91871450)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91911378)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008ce1"|0x33cffe92
19:39:19.1 (91917160)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91918151)|STATEMENT_EXECUTE|[3]
19:39:19.1 (91924743)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (91934398)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (91941551)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (91950774)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (91990152)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008ee1"|0x4e13e55a
19:39:19.1 (91995992)|STATEMENT_EXECUTE|[2]
19:39:19.1 (91996973)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92003565)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (92013091)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92020341)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92030246)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92074943)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008f61"|0x4cc586a8
19:39:19.1 (92080851)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92081785)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92088340)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (92098088)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92110171)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92120262)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92160947)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008661"|0x3af45011
19:39:19.1 (92166731)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92167881)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92174297)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (92184191)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92191188)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92213822)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92255655)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0009161"|0x760312b3
19:39:19.1 (92261216)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92262188)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92269414)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (92279196)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92286499)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92296435)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92336428)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008561"|0x27eb101c
19:39:19.1 (92342391)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92343456)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92349890)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (92359210)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92366426)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92375573)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92415779)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0007d61"|0x477b328f
19:39:19.1 (92421752)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92422701)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92428919)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (92438229)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92445238)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92454748)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92494833)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0007f61"|0x5f1786a9
19:39:19.1 (92500125)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92501101)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92507440)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (92516633)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92523870)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92533555)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92573287)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0007961"|0x31ef8172
19:39:19.1 (92578673)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92579859)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92584745)|HEAP_ALLOCATE|[3]|Bytes:19
19:39:19.1 (92591388)|USER_DEBUG|[3]|DEBUG|CombinedAttachments
19:39:19.1 (92600796)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92607828)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92616960)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92657013)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0009e21"|0x4e7b0ca3
19:39:19.1 (92663061)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92664049)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92670549)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (92680285)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92687540)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92696971)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92735928)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c000a021"|0x508aa0a9
19:39:19.1 (92741742)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92742674)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92749217)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (92758480)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92765898)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92775560)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92815467)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00011e1"|0x33cb46df
19:39:19.1 (92821101)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92822081)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92828491)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (92837832)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92845626)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92855478)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92894537)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00013e1"|0x7ee2b5c5
19:39:19.1 (92899990)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92900964)|STATEMENT_EXECUTE|[3]
19:39:19.1 (92907218)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (92917124)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (92924274)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (92934233)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (92990485)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c000a1a1"|0x686aa0ae
19:39:19.1 (92996634)|STATEMENT_EXECUTE|[2]
19:39:19.1 (92997642)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93005686)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (93016161)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93024253)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93038180)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93083073)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c000a3a1"|0x6de0cae2
19:39:19.1 (93088709)|STATEMENT_EXECUTE|[2]
19:39:19.1 (93089671)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93096671)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (93110155)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93118541)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93128564)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93169891)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0009ba1"|0x474843f
19:39:19.1 (93176126)|STATEMENT_EXECUTE|[2]
19:39:19.1 (93177191)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93183921)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (93193494)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93200753)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93210422)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93250351)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c000aec1"|0x6fd355e9
19:39:19.1 (93255903)|STATEMENT_EXECUTE|[2]
19:39:19.1 (93256884)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93263469)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (93272861)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93280211)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93289437)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93329215)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c000b0c1"|0x5281f76d
19:39:19.1 (93334642)|STATEMENT_EXECUTE|[2]
19:39:19.1 (93335821)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93343039)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (93352748)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93360311)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93381706)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93423879)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c000bdc1"|0x395d8005
19:39:19.1 (93429791)|STATEMENT_EXECUTE|[2]
19:39:19.1 (93430782)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93436238)|HEAP_ALLOCATE|[3]|Bytes:25
19:39:19.1 (93443444)|USER_DEBUG|[3]|DEBUG|ContactCleanInfoReviewers
19:39:19.1 (93461678)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93470567)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93480564)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93522341)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@de0082a1"|0x19a8be6d
19:39:19.1 (93527980)|STATEMENT_EXECUTE|[2]
19:39:19.1 (93528921)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93536290)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (93545799)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93553059)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93562459)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93602949)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@de0098a1"|0x6ca1dcac
19:39:19.1 (93608457)|STATEMENT_EXECUTE|[2]
19:39:19.1 (93609440)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93615859)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (93625210)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93632209)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93641490)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93682397)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c60082a1"|0x314674ca
19:39:19.1 (93687793)|STATEMENT_EXECUTE|[2]
19:39:19.1 (93688749)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93695214)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (93704629)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93712235)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93722123)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93762367)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c20085a1"|0x644e974f
19:39:19.1 (93767789)|STATEMENT_EXECUTE|[2]
19:39:19.1 (93768820)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93775003)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (93784608)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93791773)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93801051)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93840715)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c20081a1"|0x3849067d
19:39:19.1 (93845973)|STATEMENT_EXECUTE|[2]
19:39:19.1 (93846925)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93853291)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (93862861)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93869735)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93878911)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93919102)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008821"|0x5a6fe964
19:39:19.1 (93924747)|STATEMENT_EXECUTE|[2]
19:39:19.1 (93925743)|STATEMENT_EXECUTE|[3]
19:39:19.1 (93932152)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (93941465)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (93948488)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (93957508)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (93996616)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008a21"|0x580d36c7
19:39:19.1 (94002106)|STATEMENT_EXECUTE|[2]
19:39:19.1 (94003494)|STATEMENT_EXECUTE|[3]
19:39:19.1 (94009831)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (94019620)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (94026693)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (94037866)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (94078150)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0007e21"|0x48692666
19:39:19.1 (94083706)|STATEMENT_EXECUTE|[2]
19:39:19.1 (94084879)|STATEMENT_EXECUTE|[3]
19:39:19.1 (94091737)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (94114362)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (94123632)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (94133313)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (94174171)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0008121"|0x38e3abf8
19:39:19.1 (94179861)|STATEMENT_EXECUTE|[2]
19:39:19.1 (94180798)|STATEMENT_EXECUTE|[3]
19:39:19.1 (94188013)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (94197503)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (94205043)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (94214496)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (94253829)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0007f21"|0x1d624149
19:39:19.1 (94259275)|STATEMENT_EXECUTE|[2]
19:39:19.1 (94260209)|STATEMENT_EXECUTE|[3]
19:39:19.1 (94266664)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (94276456)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (94284287)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (94293307)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (94332612)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0007fe1"|0x2ce8e72c
19:39:19.1 (94338006)|STATEMENT_EXECUTE|[2]
19:39:19.1 (94338983)|STATEMENT_EXECUTE|[3]
19:39:19.1 (94345359)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (94354870)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (94361681)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (94370843)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (94438150)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0007ec1"|0x2d33bec1
19:39:19.1 (94448368)|STATEMENT_EXECUTE|[2]
19:39:19.1 (94449376)|STATEMENT_EXECUTE|[3]
19:39:19.1 (94457713)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (94469106)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (94477485)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (94492005)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (94536470)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c00079c1"|0x8aa6cf4
19:39:19.1 (94542096)|STATEMENT_EXECUTE|[2]
19:39:19.1 (94543059)|STATEMENT_EXECUTE|[3]
19:39:19.1 (94550139)|USER_DEBUG|[3]|DEBUG|null
19:39:19.1 (94560088)|HEAP_ALLOCATE|[1]|Bytes:5
19:39:19.1 (94567740)|HEAP_ALLOCATE|[1]|Bytes:4
19:39:19.1 (94577210)|VARIABLE_SCOPE_BEGIN|[1]|relationship|Schema.ChildRelationship|true|false
19:39:19.1 (94617378)|VARIABLE_ASSIGNMENT|[1]|relationship|"common.api.soap.wsdl.ChildRelationship@c0007bc1"|0x74d0ca1
